"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43303099999","2024-01-01T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0214,1","+0192,1","10166,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0293,1","240,N,+0196,1","99999,9,09920,1","9,9,999,9,+000,1","05,1","SYN08643303 31995 10000 10214 20192 39920 40166 70500 80001 333 10293 20196 58000 555 10000=","Q01    003SCCGA1"
"43303099999","2024-01-01T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0284,1","+0195,1","10151,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09911,1","9,9,999,9,+000,1",,"SYN05843303 32596 20000 10284 20195 39911 40151 81101 333 58000=",
"43303099999","2024-01-01T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0292,1","+0187,1","10118,1",,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09879,1","9,9,999,9,+001,1",,"SYN05843303 32596 61102 10292 20187 39879 40118 82870 333 58001=",
"43303099999","2024-01-01T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0278,1","+0202,1","10121,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09880,1","9,9,999,9,+008,1",,"SYN06443303 32996 10903 10278 20202 39880 40121 80001 333 10302 58008=","Q01    003SCCGA1"
"43303099999","2024-01-02T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0232,1","+0198,1","10154,1",,"2,1,02,1","2,1,02,1",,,"08,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02250,1,99,9,99,9","240,M,+0302,1","240,N,+0213,1","99999,9,09910,1","9,9,999,9,-010,1","05,1","SYN08643303 31895 80000 10232 20198 39910 40154 70522 8807/ 333 10302 20213 59010 555 10000=",
"43303099999","2024-01-02T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0276,1","+0189,1","10144,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09903,1","9,9,999,9,-008,1",,"SYN05843303 32596 50000 10276 20189 39903 40144 81830 333 59008=",
"43303099999","2024-01-02T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0288,1","+0207,1","10110,1",,,,,,"01,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09871,1","9,9,999,9,-008,1",,"SYN05843303 32596 60701 10288 20207 39871 40110 81872 333 59008=",
"43303099999","2024-01-02T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0276,1","+0206,1","10118,1",,"0,1,02,1","0,1,02,1",,,"02,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09877,1","9,9,999,9,-003,1","05,1","SYN07043303 31596 20702 10276 20206 39877 40118 70500 82800 333 10292 59003=",
"43303099999","2024-01-03T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0228,1","+0200,1","10151,1",,"0,1,02,1","0,1,02,1",,,"01,1,+02250,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,02250,1,99,9,99,9","240,M,+0292,1","240,N,+0213,1","99999,9,09906,1","9,9,999,9,-004,1","05,1","SYN08643303 31895 20000 10228 20200 39906 40151 70500 81032 333 10292 20213 59004 555 10000=",
"43303099999","2024-01-03T06:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0284,1","+0199,1","10138,1",,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09898,1",,,"SYN06443303 32596 40000 10284 20199 39898 40138 84200 333 57873 59005=",
"43303099999","2024-01-03T09:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0292,1","+0208,1","10104,1",,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09866,1","9,9,999,9,-005,1",,"SYN05843303 32596 50901 10292 20208 39866 40104 83831 333 59005=",
"43303099999","2024-01-03T12:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0274,1","+0208,1","10107,1",,"2,1,02,1","2,1,02,1",,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00800,1,99,9,99,9",,,"99999,9,09867,1","9,9,999,9,-010,1","05,1","SYN07043303 31595 80703 10274 20208 39867 40107 70522 8157/ 333 10292 59010=",
"43303099999","2024-01-04T03:00:00","4","12.9166667","79.15","214.0","VELLORE, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0238,1","+0214,1","10146,1",,"2,1,02,1","2,1,02,1",,,"07,1,+02250,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,02250,1,99,9,99,9","240,M,+0292,1","240,N,+0223,1","99999,9,09902,1","9,9,999,9,-004,1","05,1","SYN08643303 31895 70000 10238 20214 39902 40146 70522 87070 333 10292 20223 59004 555 10000=",
