"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"42131099999","2022-01-01T00:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","000500,1,9,9","+0044,1","+0029,1","10242,1",,"4,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-005,1","42,1","SYN05242131 31993 01802 10044 20029 40242 74240 333 59005=",
"42131099999","2022-01-01T03:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0044,1","+0034,1","10237,1",,"4,1,02,1","0,1,02,1",,,,,,,,"240,M,+0190,1","240,N,+0020,1",,"9,9,999,9,-020,1","10,1","SYN07442131 31994 00000 10044 20034 40237 71040 333 10190 20020 59020 555 10007=",
"42131099999","2022-01-01T06:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0160,2","+0090,1","10247,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-006,1","05,1","SYN05242131 31995 00000 10160 20090 40247 70500 333 59006=",
"42131099999","2022-01-01T09:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0188,1","+0094,1","10210,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-012,1","05,1","SYN05242131 31995 02902 10188 20094 40210 70500 333 59012=",
"42131099999","2022-01-01T12:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0170,1","+0098,1","10206,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-024,1","05,1","SYN05842131 31995 00000 10170 20098 40206 70500 333 10192 59024=",
"42131099999","2022-01-01T15:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0098,1","+0082,1","10225,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-024,1","10,1","SYN05242131 31995 00000 10098 20082 40225 71000 333 59024=",
"42131099999","2022-01-01T18:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0076,1","+0063,1","10232,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-022,1","10,1","SYN05242131 31994 00000 10076 20063 40232 71000 333 59022=",
"42131099999","2022-01-01T21:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,9,9","+0064,1","+0055,1","10225,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-025,1","10,1","SYN05842131 31994 20000 10064 20055 40225 71000 80001 333 59025=","Q01    003SCCGA1"
"42131099999","2022-01-02T00:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,9,9","+0040,1","+0035,1","10226,1",,"0,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-017,1","10,1","SYN05842131 31994 20000 10040 20035 40226 71000 80001 333 59017=","Q01    003SCCGA1"
"42131099999","2022-01-02T03:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","000500,1,9,9","+0030,1","+0025,1","10237,1",,"4,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0192,1","240,N,+0016,1",,"9,9,999,9,-002,1","44,1","SYN08042131 31993 20000 10030 20025 40237 74440 80001 333 10192 20016 59002 555 10000=","Q01    003SCCGA1"
"42131099999","2022-01-02T06:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","001000,1,9,9","+0158,2","+0088,1","10226,1",,"4,1,02,1","0,1,02,1",,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-020,1","05,1","SYN05842131 31994 42301 10158 20088 40226 70540 80001 333 59020=","Q01    003SCCGA1"
"42131099999","2022-01-02T09:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0198,1","+0062,1","10191,1",,,,,,,,,,,,,,"9,9,999,9,-019,1",,"SYN04642131 32996 02701 10198 20062 40191 333 59019=",
"42131099999","2022-01-02T12:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0172,1","+0091,1","10191,1",,,,,,,,,,,,,,"9,9,999,9,-014,1",,"SYN05242131 32996 02701 10172 20091 40191 333 10209 59014=",
"42131099999","2022-01-02T15:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","001000,1,9,9","+0118,1","+0098,1","10223,1",,"0,1,02,1","0,1,02,1",,,,,,,"02,99,1,02,1,99,9,06000,1,99,9,99,9",,,,"9,9,999,9,-007,1","10,1","SYN06442131 31994 20000 10118 20098 40223 71000 80002 333 59007 82070=",
"42131099999","2022-01-02T18:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0078,1","+0061,1","10215,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-017,1","10,1","SYN05242131 31994 00000 10078 20061 40215 71000 333 59017=",
"42131099999","2022-01-02T21:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0066,1","+0052,1","10212,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-013,1","10,1","SYN05242131 31994 00000 10066 20052 40212 71000 333 59013=",
"42131099999","2022-01-03T00:00:00","4","29.179444","75.755336","213.36","HISSAR, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,9,9","+0060,1","+0051,1","10205,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,,"9,9,999,9,-019,1","10,1","SYN05242131 31994 00000 10060 20051 40205 71000 333 59019=",
