"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43277099999","2022-01-01T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0264,1","+0222,1","10177,1","24,0070,3,1",,,,,"04,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9","240,M,+0296,1","240,N,+0225,1","99999,9,10077,1","9,9,999,9,+009,1",,"SYN09243277 22597 62301 10264 20222 30077 40177 84201 333 10296 20225 58009 6007/ 555 00074 10007=",
"43277099999","2022-01-02T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,9,9","+0250,1","+0220,1","10169,1","24,0008,3,1",,,,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9","240,M,+0288,1","240,N,+0210,1","99999,9,10068,1","9,9,999,9,-009,1",,"SYN09243277 22597 40000 10250 20220 30068 40169 82201 333 10288 20210 59009 6998/ 555 00008 10008=",
"43277099999","2022-01-02T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0005,1","22000,1,9,N","010000,1,9,9","+0270,1","+0200,1","10134,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1",,"99999,9,10035,1","9,9,999,9,-011,1",,"SYN06443277 32997 21101 10270 20200 30035 40134 80001 333 10300 59011=","Q01    003SCCGA1"
"43277099999","2022-01-03T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0240,1","+0210,1","10160,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0300,1","240,N,+0205,1","99999,9,10058,1","9,9,999,9,-010,1",,"SYN08043277 32996 20000 10240 20210 30058 40160 80001 333 10300 20205 59010 555 10008=","Q01    003SCCGA1"
"43277099999","2022-01-03T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0258,1","+0193,1","10137,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0304,1",,"99999,9,10037,1","9,9,999,9,+002,1",,"SYN06443277 32997 61102 10258 20193 30037 40137 80003 333 10304 58002=","Q01    003SCCGA1"
"43277099999","2022-01-04T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0244,1","+0198,1","10170,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0304,1","240,N,+0200,1","99999,9,10069,1","9,9,999,9,+011,1",,"SYN08043277 32996 20000 10244 20198 30069 40170 80001 333 10304 20200 58011 555 10008=","Q01    003SCCGA1"
"43277099999","2022-01-04T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0254,1","+0185,1","10135,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0295,1",,"99999,9,10035,1","9,9,999,9,-002,1",,"SYN06443277 32997 61101 10254 20185 30035 40135 80003 333 10295 59002=","Q01    003SCCGA1"
"43277099999","2022-01-05T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0230,1","+0189,1","10161,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0295,1","240,N,+0190,1","99999,9,10059,1","9,9,999,9,-010,1",,"SYN08043277 32996 20000 10230 20189 30059 40161 80001 333 10295 20190 59010 555 10008=","Q01    003SCCGA1"
"43277099999","2022-01-05T12:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","110,1,N,0005,1","22000,1,9,N","010000,1,9,9","+0268,1","+0197,1","10127,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0295,1",,"99999,9,10028,1","9,9,999,9,-007,1",,"SYN06443277 32997 41101 10268 20197 30028 40127 80002 333 10295 59007=","Q01    003SCCGA1"
"43277099999","2022-01-06T03:00:00","4","13.15","79.5333333","87.0","TIRUTTANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0242,1","+0202,1","10160,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0295,1","240,N,+0195,1","99999,9,10059,1","9,9,999,9,+000,1",,"SYN08043277 32996 20000 10242 20202 30059 40160 80001 333 10295 20195 58000 555 10008=","Q01    003SCCGA1"
